timestamp,cpuPercent,heapUsedMB,latencyMs,errorCount,label
2024-06-15T08:18:55,17.8,78.41,55.12,1,0
2024-06-15T08:18:56,34.61,72.19,43.94,0,0
2024-06-15T08:18:57,13.67,76.38,37.61,0,0
2024-06-15T08:18:58,29.69,73.06,28.49,0,0
2024-06-15T08:18:59,20.11,70.06,48.01,0,0
2024-06-15T08:19:00,13.74,75.07,25.38,0,0
2024-06-15T08:19:01,20.72,79.11,44.89,0,0
2024-06-15T08:19:02,18.55,74.92,42.14,0,0
2024-06-15T08:19:03,23.89,71.58,46.74,0,0
2024-06-15T08:19:04,11.18,73.43,38.09,0,0
2024-06-15T08:19:05,24.53,75.06,30.76,0,0
2024-06-15T08:19:06,18.06,75.5,41.37,0,0
2024-06-15T08:19:07,19.68,73.8,47.57,0,0
2024-06-15T08:19:08,19.93,74.78,59.36,0,0
2024-06-15T08:19:09,16.31,70.37,48.27,0,0
2024-06-15T08:19:10,19.29,74.2,35.75,0,0
2024-06-15T08:19:11,20.96,79.0,48.42,0,0
2024-06-15T08:19:12,25.45,71.46,32.79,1,0
2024-06-15T08:19:13,10.64,72.98,49.65,0,0
2024-06-15T08:19:14,24.07,74.45,41.82,0,0
2024-06-15T08:19:15,19.24,75.51,48.13,0,0
2024-06-15T08:19:16,15.54,75.75,49.46,0,0
2024-06-15T08:19:17,20.34,76.75,64.52,0,0
2024-06-15T08:19:18,21.58,75.98,36.1,0,0
2024-06-15T08:19:19,22.73,76.15,43.56,0,0
2024-06-15T08:19:20,17.92,75.52,53.7,0,0
2024-06-15T08:19:21,23.79,77.4,40.1,0,0
2024-06-15T08:19:22,25.0,75.7,34.39,0,0
2024-06-15T08:19:23,23.27,72.52,36.94,0,0
2024-06-15T08:19:24,22.76,75.74,32.49,0,0
2024-06-15T08:19:25,26.22,76.43,36.36,0,0
2024-06-15T08:19:26,15.85,74.64,38.43,0,0
2024-06-15T08:19:27,22.45,74.09,25.94,0,0
2024-06-15T08:19:28,20.45,74.24,47.07,0,0
2024-06-15T08:19:29,19.21,79.2,26.71,0,0
2024-06-15T08:19:30,27.24,74.44,48.88,0,0
2024-06-15T08:19:31,22.32,77.85,38.9,0,0
2024-06-15T08:19:32,17.61,78.55,41.09,0,0
2024-06-15T08:19:33,22.89,78.09,33.74,1,0
2024-06-15T08:19:34,24.38,73.53,40.94,0,0
2024-06-15T08:19:35,22.29,71.25,35.77,0,0
2024-06-15T08:19:36,27.4,77.22,41.5,0,0
2024-06-15T08:19:37,22.97,74.26,52.85,0,0
2024-06-15T08:19:38,21.2,75.58,51.17,0,0
2024-06-15T08:19:39,18.89,78.9,29.76,0,0
2024-06-15T08:19:40,28.52,74.07,40.06,0,0
2024-06-15T08:19:41,14.44,73.86,33.68,0,0
2024-06-15T08:19:42,19.57,74.66,49.66,0,0
2024-06-15T08:19:43,22.83,75.77,33.24,0,0
2024-06-15T08:19:44,18.48,79.5,36.12,0,0
2024-06-15T08:19:45,28.62,74.39,42.02,0,0
2024-06-15T08:19:46,26.28,78.18,41.11,0,1
2024-06-15T08:19:47,21.25,78.17,52.53,0,1
2024-06-15T08:19:48,17.69,70.14,58.42,0,1
2024-06-15T08:19:49,23.97,78.01,61.96,0,1
2024-06-15T08:19:50,28.36,81.26,49.31,0,1
2024-06-15T08:19:51,25.44,83.45,51.86,0,1
2024-06-15T08:19:52,29.11,81.88,72.43,0,1
2024-06-15T08:19:53,28.43,83.86,81.48,0,1
2024-06-15T08:19:54,26.66,79.47,84.1,1,1
2024-06-15T08:19:55,27.05,89.75,46.64,0,1
2024-06-15T08:19:56,30.93,91.41,120.33,0,1
2024-06-15T08:19:57,21.39,105.36,127.8,0,1
2024-06-15T08:19:58,17.23,92.24,89.92,0,1
2024-06-15T08:19:59,24.4,95.02,101.45,0,1
2024-06-15T08:20:00,33.43,112.38,87.53,0,1
2024-06-15T08:20:01,26.16,115.49,150.9,0,1
2024-06-15T08:20:02,36.67,124.22,106.55,0,1
2024-06-15T08:20:03,31.75,98.01,185.38,1,1
2024-06-15T08:20:04,36.0,119.14,112.2,0,1
2024-06-15T08:20:05,34.16,107.93,103.11,1,1
2024-06-15T08:20:06,43.76,103.43,180.19,0,1
2024-06-15T08:20:07,37.5,99.88,65.41,0,1
2024-06-15T08:20:08,40.2,139.48,94.2,0,1
2024-06-15T08:20:09,40.29,131.51,127.03,1,1
2024-06-15T08:20:10,35.54,142.92,223.79,1,1
2024-06-15T08:20:11,46.2,146.18,133.73,1,1
2024-06-15T08:20:12,46.76,90.48,75.6,0,1
2024-06-15T08:20:13,42.65,120.0,121.63,0,1
2024-06-15T08:20:14,39.57,128.92,248.58,0,1
2024-06-15T08:20:15,49.38,137.38,87.62,0,1
2024-06-15T08:20:16,36.89,154.38,99.69,0,1
2024-06-15T08:20:17,41.84,105.0,275.21,1,1
2024-06-15T08:20:18,46.34,110.34,118.37,0,1
2024-06-15T08:20:19,41.04,129.36,159.8,1,1
2024-06-15T08:20:20,39.69,139.63,248.82,0,1
2024-06-15T08:20:21,43.12,154.71,157.03,0,1
2024-06-15T08:20:22,45.52,156.4,259.95,0,1
2024-06-15T08:20:23,44.24,140.54,252.5,0,1
2024-06-15T08:20:24,44.52,164.11,231.87,0,1
2024-06-15T08:20:25,47.73,153.22,293.67,1,1
2024-06-15T08:20:26,52.67,150.15,166.63,1,1
2024-06-15T08:20:27,48.02,127.07,203.22,0,1
2024-06-15T08:20:28,63.74,180.03,129.33,1,1
2024-06-15T08:20:29,55.17,171.11,224.44,0,1
2024-06-15T08:20:30,50.99,134.46,243.28,0,1
2024-06-15T08:20:31,65.49,123.16,124.77,1,1
2024-06-15T08:20:32,58.3,199.66,283.29,1,1
2024-06-15T08:20:33,50.54,208.73,276.64,1,1
2024-06-15T08:20:34,52.86,180.63,209.52,0,1
2024-06-15T08:20:35,41.09,188.12,325.19,1,1
2024-06-15T08:20:36,66.46,225.64,382.78,1,1
2024-06-15T08:20:37,56.96,205.99,330.05,0,1
2024-06-15T08:20:38,73.18,187.3,202.8,0,1
2024-06-15T08:20:39,68.46,152.99,269.2,1,1
2024-06-15T08:20:40,59.63,148.06,165.75,1,1
2024-06-15T08:20:41,70.62,222.47,418.34,1,1
2024-06-15T08:20:42,68.87,138.73,263.97,0,1
2024-06-15T08:20:43,50.82,127.33,425.63,1,1
2024-06-15T08:20:44,69.5,127.73,374.47,0,1
2024-06-15T08:20:45,50.94,136.51,144.09,1,1
2024-06-15T08:20:46,91.6,260.32,1550.75,1,1
2024-06-15T08:20:47,23.15,77.97,56.79,0,0
2024-06-15T08:20:48,25.37,77.91,37.36,0,0
2024-06-15T08:20:49,17.37,77.13,45.34,0,0
2024-06-15T08:20:50,22.43,75.97,44.59,0,0
2024-06-15T08:20:51,27.14,78.24,46.35,0,0
2024-06-15T08:20:52,25.38,76.29,38.31,0,0
2024-06-15T08:20:53,25.03,71.51,50.43,0,0
2024-06-15T08:20:54,17.22,75.71,35.24,0,0
2024-06-15T08:20:55,24.21,74.92,29.24,0,0
2024-06-15T08:20:56,23.68,73.56,49.05,0,0
2024-06-15T08:20:57,22.01,75.99,34.34,0,0
2024-06-15T08:20:58,19.64,73.85,48.85,0,0
2024-06-15T08:20:59,28.71,72.99,50.61,0,0
2024-06-15T08:21:00,13.32,72.01,34.33,0,0
2024-06-15T08:21:01,16.59,71.04,45.3,0,0
2024-06-15T08:21:02,21.14,75.95,47.52,0,0
2024-06-15T08:21:03,23.06,76.64,41.44,0,0
2024-06-15T08:21:04,17.25,77.64,37.29,0,0
2024-06-15T08:21:05,18.26,74.56,34.7,0,0
2024-06-15T08:21:06,20.33,75.86,44.79,0,0
2024-06-15T08:21:07,18.41,73.78,50.59,0,0
2024-06-15T08:21:08,23.99,80.19,51.44,0,0
2024-06-15T08:21:09,26.58,71.53,48.11,0,0
2024-06-15T08:21:10,21.79,73.62,43.34,0,0
2024-06-15T08:21:11,25.78,76.25,34.97,0,0
2024-06-15T08:21:12,24.97,73.41,43.73,0,0
2024-06-15T08:21:13,20.79,74.45,48.13,0,0
2024-06-15T08:21:14,17.84,79.86,27.43,0,0
2024-06-15T08:21:15,19.61,75.93,46.67,0,0
2024-06-15T08:21:16,21.6,74.86,45.28,0,0
2024-06-15T08:21:17,21.08,78.48,48.71,0,0
2024-06-15T08:21:18,25.49,72.58,41.36,0,0
2024-06-15T08:21:19,20.8,72.49,44.88,0,0
2024-06-15T08:21:20,19.85,76.64,33.44,0,0
2024-06-15T08:21:21,28.88,72.76,43.75,0,0
2024-06-15T08:21:22,25.17,73.57,48.82,0,0
2024-06-15T08:21:23,17.08,78.63,42.11,0,0
2024-06-15T08:21:24,19.61,74.25,48.47,0,0
2024-06-15T08:21:25,19.66,73.13,40.23,0,0
2024-06-15T08:21:26,17.29,79.55,37.47,0,0
2024-06-15T08:21:27,25.33,75.52,34.12,0,0
2024-06-15T08:21:28,21.98,76.96,40.49,0,0
2024-06-15T08:21:29,26.77,77.55,49.35,0,0
2024-06-15T08:21:30,20.16,72.3,37.09,0,0
2024-06-15T08:21:31,22.78,76.36,24.63,1,0
2024-06-15T08:21:32,21.97,75.4,39.78,0,0
2024-06-15T08:21:33,27.17,76.05,52.48,0,0
2024-06-15T08:21:34,21.14,77.34,55.08,0,0
2024-06-15T08:21:35,27.25,72.27,39.97,0,0
2024-06-15T08:21:36,20.62,76.22,47.49,0,0
2024-06-15T08:21:37,18.64,75.17,25.84,0,0
2024-06-15T08:21:38,27.77,73.72,42.45,0,0
2024-06-15T08:21:39,20.76,77.87,19.3,0,0
2024-06-15T08:21:40,21.93,74.74,38.37,0,0
2024-06-15T08:21:41,28.9,72.78,48.17,0,0
2024-06-15T08:21:42,23.43,78.15,36.66,0,0
2024-06-15T08:21:43,19.07,77.74,45.4,0,0
2024-06-15T08:21:44,15.82,73.65,45.09,0,0
2024-06-15T08:21:45,25.35,73.3,18.69,0,0
2024-06-15T08:21:46,24.09,71.95,25.86,0,0
2024-06-15T08:21:47,10.67,77.03,43.03,0,0
2024-06-15T08:21:48,21.1,78.47,47.1,0,0
2024-06-15T08:21:49,28.47,71.52,41.72,0,0
2024-06-15T08:21:50,15.53,74.43,40.01,0,0
2024-06-15T08:21:51,24.51,75.11,46.99,0,0
2024-06-15T08:21:52,24.81,80.39,39.48,0,0
2024-06-15T08:21:53,18.24,75.62,35.58,0,0
2024-06-15T08:21:54,27.93,74.29,37.48,0,0
2024-06-15T08:21:55,20.11,76.8,40.74,0,0
2024-06-15T08:21:56,19.43,79.16,35.15,0,0
2024-06-15T08:21:57,22.14,76.63,28.95,0,0
2024-06-15T08:21:58,23.92,72.36,48.58,0,0
2024-06-15T08:21:59,18.15,76.73,50.85,0,0
2024-06-15T08:22:00,25.45,75.63,40.15,0,0
2024-06-15T08:22:01,19.69,78.68,36.4,0,0
2024-06-15T08:22:02,17.85,76.66,35.63,0,0
2024-06-15T08:22:03,18.2,71.39,38.14,0,0
2024-06-15T08:22:04,21.67,75.61,49.61,0,0
2024-06-15T08:22:05,24.11,74.52,40.41,0,0
2024-06-15T08:22:06,24.04,78.18,43.01,0,0
2024-06-15T08:22:07,20.12,72.52,30.44,0,0
2024-06-15T08:22:08,24.67,76.44,46.62,0,0
2024-06-15T08:22:09,21.49,78.52,38.13,0,0
2024-06-15T08:22:10,25.82,74.9,37.13,0,0
2024-06-15T08:22:11,24.37,76.02,44.86,0,0
2024-06-15T08:22:12,22.33,74.91,61.11,0,0
2024-06-15T08:22:13,26.74,76.81,42.89,0,0
2024-06-15T08:22:14,26.03,76.29,42.21,0,0
2024-06-15T08:22:15,20.79,74.8,16.64,0,0
2024-06-15T08:22:16,22.84,73.78,54.74,0,0
2024-06-15T08:22:17,22.08,72.03,41.6,0,0
2024-06-15T08:22:18,17.82,76.18,44.33,0,0
2024-06-15T08:22:19,25.83,73.02,42.27,0,0
2024-06-15T08:22:20,16.54,76.75,46.15,1,0
2024-06-15T08:22:21,23.98,75.0,45.32,0,0
2024-06-15T08:22:22,28.42,74.29,43.11,0,0
2024-06-15T08:22:23,17.66,72.83,42.78,0,0
2024-06-15T08:22:24,26.42,74.36,40.11,0,0
2024-06-15T08:22:25,20.37,73.66,44.36,0,0
2024-06-15T08:22:26,16.01,78.2,36.68,0,0
2024-06-15T08:22:27,24.89,71.83,47.35,0,0
2024-06-15T08:22:28,24.69,75.96,34.04,0,0
2024-06-15T08:22:29,23.0,72.04,39.98,0,0
2024-06-15T08:22:30,26.12,76.99,42.12,0,0
2024-06-15T08:22:31,18.1,76.61,42.16,0,0
2024-06-15T08:22:32,12.72,76.96,41.81,0,0
2024-06-15T08:22:33,26.81,72.26,16.59,0,0
2024-06-15T08:22:34,23.12,75.73,28.47,0,0
2024-06-15T08:22:35,18.09,81.89,39.56,0,0
2024-06-15T08:22:36,24.92,73.37,25.28,0,0
2024-06-15T08:22:37,21.32,74.34,38.8,0,0
2024-06-15T08:22:38,21.54,75.66,40.8,0,0
2024-06-15T08:22:39,16.94,76.22,26.41,0,0
2024-06-15T08:22:40,13.8,76.85,46.06,0,0
2024-06-15T08:22:41,21.77,71.51,36.34,0,0
2024-06-15T08:22:42,20.95,71.01,36.09,0,0
2024-06-15T08:22:43,24.61,78.57,38.64,0,0
2024-06-15T08:22:44,25.03,70.21,47.28,0,0
2024-06-15T08:22:45,18.78,75.77,40.02,0,0
2024-06-15T08:22:46,27.28,72.81,47.02,0,0
2024-06-15T08:22:47,20.88,74.6,40.53,0,0
2024-06-15T08:22:48,18.62,74.96,41.5,0,0
2024-06-15T08:22:49,22.96,75.21,48.38,0,0
2024-06-15T08:22:50,25.69,72.37,48.95,0,0
2024-06-15T08:22:51,17.25,76.47,46.96,0,0
2024-06-15T08:22:52,14.35,75.23,38.25,0,0
2024-06-15T08:22:53,18.96,78.38,36.77,0,0
2024-06-15T08:22:54,18.77,75.19,47.48,0,0
2024-06-15T08:22:55,21.43,77.92,46.25,0,0
2024-06-15T08:22:56,13.29,73.68,37.51,0,0
2024-06-15T08:22:57,23.92,68.44,62.39,0,0
2024-06-15T08:22:58,24.12,75.37,51.45,0,0
2024-06-15T08:22:59,31.37,77.18,49.59,0,0
2024-06-15T08:23:00,22.52,74.65,38.19,0,0
2024-06-15T08:23:01,18.7,73.28,31.2,0,0
2024-06-15T08:23:02,21.7,70.79,43.53,0,0
2024-06-15T08:23:03,21.85,75.37,37.82,0,0
2024-06-15T08:23:04,34.31,78.4,32.04,0,0
2024-06-15T08:23:05,22.93,73.48,33.88,0,0
2024-06-15T08:23:06,16.64,76.08,36.55,0,0
2024-06-15T08:23:07,25.87,77.48,52.99,0,0
2024-06-15T08:23:08,18.59,76.19,47.06,0,0
2024-06-15T08:23:09,20.1,73.07,54.88,0,0
2024-06-15T08:23:10,22.91,76.59,35.42,0,0
2024-06-15T08:23:11,17.12,73.58,41.01,0,0
2024-06-15T08:23:12,17.74,74.98,28.49,0,0
2024-06-15T08:23:13,17.52,76.68,46.83,0,0
2024-06-15T08:23:14,20.43,72.46,33.78,0,0
2024-06-15T08:23:15,20.51,76.61,49.43,0,0
2024-06-15T08:23:16,20.01,72.12,44.14,0,0
2024-06-15T08:23:17,18.71,73.7,52.6,0,0
2024-06-15T08:23:18,25.31,75.39,31.82,0,0
2024-06-15T08:23:19,22.85,77.66,38.99,0,0
2024-06-15T08:23:20,27.4,78.23,55.31,0,0
2024-06-15T08:23:21,23.22,76.47,53.31,0,0
2024-06-15T08:23:22,23.79,73.75,38.41,0,0
2024-06-15T08:23:23,22.95,71.77,40.85,0,0
2024-06-15T08:23:24,26.39,69.52,54.28,1,0
2024-06-15T08:23:25,26.49,73.85,46.35,0,0
2024-06-15T08:23:26,22.01,78.07,49.86,0,0
2024-06-15T08:23:27,16.4,76.47,40.35,0,0
2024-06-15T08:23:28,22.33,73.18,55.99,0,0
2024-06-15T08:23:29,26.16,73.15,31.32,0,0
2024-06-15T08:23:30,20.46,76.09,43.92,0,0
2024-06-15T08:23:31,27.01,76.97,49.76,0,0
2024-06-15T08:23:32,23.31,71.53,40.43,0,0
2024-06-15T08:23:33,26.24,74.87,46.02,0,0
2024-06-15T08:23:34,20.73,72.43,41.01,0,0
2024-06-15T08:23:35,23.24,73.36,40.11,0,0
2024-06-15T08:23:36,18.24,77.8,39.64,0,0
2024-06-15T08:23:37,27.81,78.82,41.35,0,0
2024-06-15T08:23:38,17.97,69.79,30.22,1,0
2024-06-15T08:23:39,16.5,78.45,42.93,0,0
2024-06-15T08:23:40,23.56,69.45,32.42,0,0
2024-06-15T08:23:41,25.55,75.72,40.82,1,0
2024-06-15T08:23:42,24.26,79.09,40.23,0,0
2024-06-15T08:23:43,22.28,75.48,61.14,0,0
2024-06-15T08:23:44,13.6,76.71,41.08,0,0
2024-06-15T08:23:45,24.27,73.36,41.61,0,0
2024-06-15T08:23:46,24.85,82.78,48.46,0,0
2024-06-15T08:23:47,18.61,73.94,38.37,0,0
2024-06-15T08:23:48,14.82,74.17,47.86,0,0
2024-06-15T08:23:49,16.9,77.62,45.9,0,0
2024-06-15T08:23:50,19.06,74.65,54.79,0,0
2024-06-15T08:23:51,24.93,75.02,40.1,0,0
2024-06-15T08:23:52,22.31,73.72,25.16,0,0
2024-06-15T08:23:53,30.17,75.39,45.19,0,0
2024-06-15T08:23:54,21.77,73.16,40.51,0,0
2024-06-15T08:23:55,15.6,80.69,32.12,0,0
2024-06-15T08:23:56,17.87,73.9,52.3,0,0
2024-06-15T08:23:57,22.06,71.91,52.03,0,0
2024-06-15T08:23:58,24.92,76.35,47.73,0,0
2024-06-15T08:23:59,31.58,80.46,36.51,0,0
2024-06-15T08:24:00,28.5,75.96,45.99,0,0
2024-06-15T08:24:01,15.23,74.57,35.5,0,0
2024-06-15T08:24:02,25.31,77.68,25.4,0,0
2024-06-15T08:24:03,21.91,77.8,40.51,0,0
2024-06-15T08:24:04,24.92,75.88,44.73,0,0
2024-06-15T08:24:05,20.91,71.96,33.03,0,0
2024-06-15T08:24:06,24.84,75.05,40.89,0,0
2024-06-15T08:24:07,20.3,74.24,50.38,0,0
2024-06-15T08:24:08,20.66,71.65,47.95,0,0
2024-06-15T08:24:09,21.18,75.08,54.86,0,0
2024-06-15T08:24:10,21.92,75.72,32.57,0,0
2024-06-15T08:24:11,21.12,76.52,29.56,0,0
2024-06-15T08:24:12,22.8,75.25,42.33,0,0
2024-06-15T08:24:13,26.15,75.84,53.82,0,0
2024-06-15T08:24:14,18.03,75.34,42.68,0,0
2024-06-15T08:24:15,17.72,77.39,60.6,0,0
2024-06-15T08:24:16,21.93,76.26,42.68,0,0
2024-06-15T08:24:17,19.15,70.45,36.35,0,0
2024-06-15T08:24:18,16.43,79.26,41.08,0,0
2024-06-15T08:24:19,20.62,77.22,33.03,0,0
2024-06-15T08:24:20,18.93,75.17,50.23,0,0
2024-06-15T08:24:21,24.01,75.62,42.62,0,0
2024-06-15T08:24:22,23.6,75.5,33.76,0,0
2024-06-15T08:24:23,22.18,72.32,42.65,0,1
2024-06-15T08:24:24,25.47,77.04,35.31,0,1
2024-06-15T08:24:25,16.53,73.49,45.76,0,1
2024-06-15T08:24:26,20.67,79.12,60.54,0,1
2024-06-15T08:24:27,22.63,84.42,49.41,0,1
2024-06-15T08:24:28,26.94,89.26,71.41,0,1
2024-06-15T08:24:29,33.4,79.89,47.19,0,1
2024-06-15T08:24:30,27.42,97.44,53.26,1,1
2024-06-15T08:24:31,33.7,96.6,73.67,0,1
2024-06-15T08:24:32,21.38,93.79,81.59,0,1
2024-06-15T08:24:33,21.37,93.38,82.41,0,1
2024-06-15T08:24:34,27.29,89.82,72.89,0,1
2024-06-15T08:24:35,27.88,96.14,114.01,1,1
2024-06-15T08:24:36,34.19,110.98,128.54,1,1
2024-06-15T08:24:37,28.5,96.81,103.01,0,1
2024-06-15T08:24:38,35.88,114.81,80.07,0,1
2024-06-15T08:24:39,32.4,106.55,111.89,0,1
2024-06-15T08:24:40,23.57,94.53,121.79,0,1
2024-06-15T08:24:41,45.49,118.65,96.7,0,1
2024-06-15T08:24:42,35.73,94.29,115.19,1,1
2024-06-15T08:24:43,31.93,103.68,159.71,0,1
2024-06-15T08:24:44,34.81,126.21,132.06,0,1
2024-06-15T08:24:45,51.14,116.32,92.54,1,1
2024-06-15T08:24:46,51.63,103.92,130.69,1,1
2024-06-15T08:24:47,39.25,141.49,124.84,0,1
2024-06-15T08:24:48,35.57,97.85,108.78,0,1
2024-06-15T08:24:49,36.83,133.55,236.11,0,1
2024-06-15T08:24:50,32.54,117.7,207.22,0,1
2024-06-15T08:24:51,45.88,124.8,198.3,1,1
2024-06-15T08:24:52,36.45,118.61,152.47,0,1
2024-06-15T08:24:53,45.93,108.3,207.88,0,1
2024-06-15T08:24:54,43.37,157.57,146.25,0,1
2024-06-15T08:24:55,48.32,122.87,178.96,0,1
2024-06-15T08:24:56,61.93,164.4,176.59,1,1
2024-06-15T08:24:57,37.47,120.45,242.44,1,1
2024-06-15T08:24:58,46.31,173.27,260.82,1,1
2024-06-15T08:24:59,56.78,124.17,123.97,0,1
2024-06-15T08:25:00,61.29,141.09,319.66,0,1
2024-06-15T08:25:01,59.12,135.21,161.76,1,1
2024-06-15T08:25:02,45.87,193.27,172.79,0,1
2024-06-15T08:25:03,42.31,126.35,286.92,1,1
2024-06-15T08:25:04,64.6,162.42,132.36,0,1
2024-06-15T08:25:05,58.81,143.18,349.73,1,1
2024-06-15T08:25:06,48.34,175.62,336.25,1,1
2024-06-15T08:25:07,50.23,135.91,218.09,1,1
2024-06-15T08:25:08,55.16,106.1,127.65,0,1
2024-06-15T08:25:09,53.28,191.02,301.12,0,1
2024-06-15T08:25:10,35.86,105.7,343.82,1,1
2024-06-15T08:25:11,46.67,208.7,359.87,1,1
2024-06-15T08:25:12,73.34,136.91,355.99,1,1
2024-06-15T08:25:13,65.45,154.12,390.93,1,1
2024-06-15T08:25:14,64.4,125.76,411.24,0,1
2024-06-15T08:25:15,60.31,115.04,166.62,1,1
2024-06-15T08:25:16,70.85,115.53,413.41,1,1
2024-06-15T08:25:17,57.64,128.9,308.99,1,1
2024-06-15T08:25:18,57.41,222.99,264.43,1,1
2024-06-15T08:25:19,71.14,145.72,377.43,1,1
2024-06-15T08:25:20,78.62,137.9,249.38,1,1
2024-06-15T08:25:21,63.76,235.65,442.44,1,1
2024-06-15T08:25:22,53.75,113.52,343.09,1,1
2024-06-15T08:25:23,99.9,295.11,978.9,1,1
2024-06-15T08:25:24,18.6,73.65,48.05,0,0
2024-06-15T08:25:25,21.11,71.63,56.15,0,0
2024-06-15T08:25:26,23.28,71.48,38.47,0,0
2024-06-15T08:25:27,22.44,79.26,33.14,0,0
2024-06-15T08:25:28,25.9,78.5,36.97,0,0
2024-06-15T08:25:29,20.89,72.41,40.37,0,0
2024-06-15T08:25:30,21.85,76.65,50.72,0,0
2024-06-15T08:25:31,19.01,70.08,41.83,0,0
2024-06-15T08:25:32,23.17,75.62,39.39,0,0
2024-06-15T08:25:33,22.5,78.79,45.05,0,0
2024-06-15T08:25:34,20.51,73.75,40.64,0,0
2024-06-15T08:25:35,28.55,74.54,41.84,0,0
2024-06-15T08:25:36,20.07,77.75,57.68,0,0
2024-06-15T08:25:37,23.8,75.21,42.29,0,0
2024-06-15T08:25:38,12.46,76.86,43.07,0,0
2024-06-15T08:25:39,23.71,73.22,38.92,0,0
2024-06-15T08:25:40,20.36,77.55,38.97,0,0
2024-06-15T08:25:41,30.33,76.08,31.79,0,0
2024-06-15T08:25:42,21.49,73.37,24.44,0,0
2024-06-15T08:25:43,28.4,76.76,46.27,0,0
2024-06-15T08:25:44,22.66,71.54,38.13,0,0
2024-06-15T08:25:45,25.37,72.37,21.75,0,0
2024-06-15T08:25:46,21.09,74.65,43.08,0,0
2024-06-15T08:25:47,24.91,76.59,44.07,0,0
2024-06-15T08:25:48,26.78,71.2,46.04,0,0
2024-06-15T08:25:49,24.51,71.9,29.98,0,0
2024-06-15T08:25:50,19.02,73.35,48.03,0,0
2024-06-15T08:25:51,19.54,72.86,37.11,0,0
2024-06-15T08:25:52,26.47,75.03,40.57,0,0
2024-06-15T08:25:53,21.56,78.23,36.01,0,0
2024-06-15T08:25:54,27.26,75.53,40.72,0,0
2024-06-15T08:25:55,32.0,72.36,39.17,0,0
2024-06-15T08:25:56,17.07,77.38,55.51,0,0
2024-06-15T08:25:57,28.68,78.06,40.42,0,0
2024-06-15T08:25:58,20.54,70.82,58.29,0,0
2024-06-15T08:25:59,23.88,73.77,52.62,0,0
2024-06-15T08:26:00,18.11,76.02,40.62,0,0
2024-06-15T08:26:01,24.55,74.84,30.39,1,0
2024-06-15T08:26:02,22.3,77.62,41.77,0,0
2024-06-15T08:26:03,25.1,72.39,41.79,0,0
2024-06-15T08:26:04,19.5,76.87,42.25,0,0
2024-06-15T08:26:05,24.76,77.72,47.53,0,0
2024-06-15T08:26:06,23.09,72.5,41.98,0,0
2024-06-15T08:26:07,19.87,74.14,39.0,0,0
2024-06-15T08:26:08,18.08,70.11,36.65,0,0
2024-06-15T08:26:09,22.77,71.63,42.13,0,0
2024-06-15T08:26:10,29.6,77.56,55.15,0,0
2024-06-15T08:26:11,23.56,77.92,36.21,0,0
2024-06-15T08:26:12,19.42,68.15,51.49,0,0
2024-06-15T08:26:13,28.16,73.62,39.97,0,0
2024-06-15T08:26:14,18.98,75.96,51.0,0,0
2024-06-15T08:26:15,15.03,76.02,39.79,0,0
2024-06-15T08:26:16,22.45,76.15,40.49,0,0
2024-06-15T08:26:17,21.59,74.47,49.76,0,0
2024-06-15T08:26:18,23.68,75.55,31.83,0,0
2024-06-15T08:26:19,20.49,77.25,42.3,0,0
2024-06-15T08:26:20,24.64,79.42,50.31,0,0
2024-06-15T08:26:21,22.37,73.72,21.57,0,0
2024-06-15T08:26:22,21.33,74.18,45.12,0,0
2024-06-15T08:26:23,21.38,74.2,27.76,1,0
2024-06-15T08:26:24,18.24,76.19,55.73,1,0
2024-06-15T08:26:25,21.61,75.82,49.62,0,0
2024-06-15T08:26:26,18.76,75.92,36.08,0,0
2024-06-15T08:26:27,25.46,75.38,44.39,0,0
2024-06-15T08:26:28,18.87,76.77,58.68,0,0
2024-06-15T08:26:29,17.97,74.15,43.85,0,0
2024-06-15T08:26:30,25.15,73.6,19.34,0,0
2024-06-15T08:26:31,27.44,76.9,28.06,0,0
2024-06-15T08:26:32,19.57,78.92,53.58,0,0
2024-06-15T08:26:33,25.75,74.56,42.66,0,0
2024-06-15T08:26:34,21.48,77.82,34.99,0,0
2024-06-15T08:26:35,18.78,77.53,41.65,0,0
2024-06-15T08:26:36,27.51,73.32,41.56,0,0
2024-06-15T08:26:37,18.31,75.02,30.17,0,0
2024-06-15T08:26:38,20.05,71.41,47.55,0,0
2024-06-15T08:26:39,24.87,70.67,52.67,0,0
2024-06-15T08:26:40,31.99,75.12,36.87,1,0
2024-06-15T08:26:41,33.3,71.7,42.16,0,0
2024-06-15T08:26:42,22.72,78.36,44.88,0,0
2024-06-15T08:26:43,20.01,72.62,39.27,1,0
2024-06-15T08:26:44,17.97,75.12,37.49,0,0
2024-06-15T08:26:45,16.02,78.14,38.02,0,0
2024-06-15T08:26:46,16.93,74.58,42.55,0,0
2024-06-15T08:26:47,15.01,75.83,33.62,0,0
2024-06-15T08:26:48,28.84,76.31,38.8,0,0
2024-06-15T08:26:49,19.02,74.74,46.9,0,0
2024-06-15T08:26:50,21.9,74.46,42.47,0,0
2024-06-15T08:26:51,19.58,74.14,25.31,0,0
2024-06-15T08:26:52,25.89,75.75,35.81,0,0
2024-06-15T08:26:53,29.59,75.22,33.71,0,0
2024-06-15T08:26:54,25.43,76.0,45.16,0,0
2024-06-15T08:26:55,20.3,76.13,39.91,0,0
